201,관광펜션업,2010-11-18,,폐업,폐업,666-803,,95.28
202,관광펜션업,2012-10-22,,폐업,폐업,666-801,666-801,
203,관광펜션업,2012-10-23,,폐업,폐업,666-933,52236,
204,관광펜션업,2014-06-05,,폐업,폐업,666-922,52232,
205,관광펜션업,2010-11-18,,폐업,폐업,666-803,666-800,92.76
206,관광펜션업,2007-11-26,,폐업,폐업,627-832,50415,147
207,관광펜션업,2010-03-25,,폐업,폐업,627-822,50418,
208,관광펜션업,2004-12-15,,폐업,폐업,656-892,,132.7
209,관광펜션업,2004-12-15,,폐업,폐업,656-892,,141.02
210,관광펜션업,2004-12-15,,폐업,폐업,656-892,,134.92
211,관광펜션업,2007-01-22,,폐업,폐업,656-891,,
212,관광펜션업,2008-08-06,,폐업,폐업,656-833,,1445.99
213,관광펜션업,2009-02-25,,폐업,폐업,656-891,,273.88
214,관광펜션업,2009-02-25,,폐업,폐업,656-891,,341.43
215,관광펜션업,2009-03-05,,폐업,폐업,656-892,,143.82
216,관광펜션업,2009-06-16,,폐업,폐업,656-891,656-891,410.52
217,관광펜션업,2009-12-30,,폐업,폐업,668-854,,385.1
218,관광펜션업,2010-01-18,,폐업,폐업,668-854,,235.91
219,관광펜션업,2018-09-20,,폐업,폐업,,37930,
220,관광펜션업,2018-09-20,,폐업,폐업,,37930,
221,관광펜션업,2021-03-08,,폐업,폐업,,12428,
222,관광펜션업,2017-12-06,,폐업,폐업,,30056,
223,관광펜션업,2012-04-18,,폐업,폐업,472-851,12028,160.67
224,관광펜션업,2009-05-06,,폐업,폐업,477-842,12406,148.25
225,관광펜션업,2009-05-06,,폐업,폐업,477-842,12406,149.42
226,관광펜션업,2010-03-11,,폐업,폐업,477-803,477-803,396.85
227,관광펜션업,2010-11-19,,폐업,폐업,477-842,12406,669.61
228,관광펜션업,2012-09-28,,폐업,폐업,477-812,12457,396.72
229,관광펜션업,2012-12-10,,폐업,폐업,477-833,477-833,428.45
230,관광펜션업,2014-02-04,,폐업,폐업,477-812,12457,271.07
231,관광펜션업,2014-06-16,,폐업,폐업,477-812,12457,364
232,관광펜션업,2018-07-23,,폐업,폐업,,12456,152.78
233,관광펜션업,2017-05-22,,폐업,폐업,,12808,156.4
234,관광펜션업,2009-07-07,,폐업,폐업,390-832,390-824,144.27
